id,title,score,popularity,genres,tags,main_char,description
207301,The Postman of the Apocalypse,,391,Action|Fantasy,Full Color:20|Long Strip:20|Male Protagonist:20,,"Jeong-Guk Woo delivers mail as a postman in a post-apocalyptic world and dreams of riding the subway. When headquarters announces plans to revive it, Jeong-Guk is eager to join, but government worker Yong-Han Cho personally bans him, citing the lack of dangerous missions in Jeong-Guk’s file. Infuriated by the snub, Jeong-Guk accepts the deadly task of delivering a letter to the AAA, a militarized area infamous for refusing mail. Once he arrives, he discovers the letter is addressed to Yong-Han's sisters, who beg him to help them escape. Will he follow the postman rules, or risk everything to help them?!  (Source: WEBTOON)"
195045,Everyone's Man,,391,Drama|Hentai|Romance,Full Color:20|Long Strip:20|Nudity:20|Male Protagonist:20|Female Harem:20|Fellatio:20|Defloration:20|Office:20|Office Lady:20|Polyamorous:20,,Nine years with my girlfriend and counting... (?) Is she the one for me? Or...  (Source: Toomics)
155165,You're Perfect for Me,60,391,Comedy|Drama|Romance,Female Protagonist:20|Heterosexual:20|Full Color:20|LGBTQ+ Themes:20,,"To make sure her webtoon is perfect, author Baek Mireu starts working as a maid at the Sophist Hotel to help inspire her story, but ends up in trouble that could make her lose her job. Thankfully, the good-looking and wealthy hotel president Kang Hyuk is there to save her, but there's a catch—she must agree to a contractual relationship to help get his marriage-crazed mother off his back. But even though the relationship is fake, Hyuk slowly finds that his feelings for Mireu might be real.  

(Source: Tapas)"
196329,Protect the Fake Saintess!,,391,Fantasy|Romance,Full Color:20|Long Strip:20|Heterosexual:20|Reincarnation:20|Female Protagonist:20,,"Dana, a Korean high school senior just days away from her college entrance exam, meets an unlucky end. Hit by the infamous ""romance fantasy truck"" and reborn in another world, she figures she might as well make the best out of it, but she suddenly stumbles across the Saintess's secret!  
 ""I don't want to die, so I guess I'll keep the cat in the bag, Saintess!""   (Source: WEBTOON)"
133742,Wolgan Gaseum,53,391,Hentai,Boys' Love:73|Episodic:66|Full Color:20|Male Protagonist:20,,"A feeling of volume that fits in both hands. Smooth surface. Pinkish shiny bumps.
  
1st of every month 
A new heart that suits your taste will be found.
  
Monthly Chest September 2020 
•Raisin Intensive Care Room 
건포도 집중 치료실 
Jisoo has a lot of troubles with his bigger chest than others. 
he goes to the hospital with anxiety that there may be something wrong with his body...
  
Monthly Chest October 2020 
•An Island to Become a Real Man 
진짜 남자가 되는 섬 
Andrew got into an accident during flight training. 
After being in distress on an unknown island, he is greeted strongly by the natives...
  
Monthly Chest November 2020 
•Striker Becomes Goal 
골대가 된 스트라이커 
Intern reporter Lee Jae-yeon who interviewed sports star Kim Gun-woo. 
I witness the reversal of the player who has only lost talent in Inseong Bottom...
  
Monthly Chest December 2020 
•Branara Panty Princess Rabbit Part-timer 
브라나라 팬티공주 토끼 알바생
  
Monthly Chest January 2021 
•The Boarder Between Chocolateand Milk 
초코와 밀크의 경계
  
Monthly Chest February 2021 
•A Man Calls with His Heart 
남자는 가슴으로 부른다
  
Monthly Chest March 2021 
•Pit-A-Pat★Strawberry Picking 
두근두근★딸기 따 먹기
  
•Pit-A-Pat ★White Day 
두근두근★화이트데이
  
(Note the term 두근두근 is much like the Japanese Doki Doki term hence Pit-A-Pat)
  
Monthly Chest April 2021 
•Rotor Date 
로터 데이트 
  
 Note: Each story has a Prologue and 3 chapters."
157365,Hana's Demons of Lust,52,391,Drama|Hentai|Romance|Supernatural,Heterosexual:20|Full Color:20|Demons:20|Female Protagonist:20,,"Hana thought she would only be haunted by the demons of the past, however, she soon learns that demons come in many shapes and sizes. After coming in contact with lust demon Luxuria, Hana soon finds herself wanted by just about every lust demon that exists. There’s something about her body that makes her absolutely irresistible, making her the perfect prey. While she’s trying to get her head around this, Luxuria comes up with a preposterous proposition which involves…entering a contract with him?!  (Source: Lezhin US)"
180893,Reborn Rookie,,391,Drama,Full Color:20|Male Protagonist:20|Long Strip:20,,"Yong-Ho Kang, chairman of Choi Sung Group, wakes up in the body of the company’s newest recruit. Now that the seat of power is suddenly empty, his entire family starts scrambling for the position, and the group’s future looks far from secure. But Yong-Ho isn’t about to sit back just because he’s now at the bottom of the corporate food chain. This is his company, and he’s going to save it himself. On this corporate battlefield, a newbie with a chairman’s mind is about to call the shots.  (Source: WEBTOON)"
195623,The Villain Profiler,56,390,Drama|Mystery,Full Color:20|Long Strip:20|Male Protagonist:20,,"After surviving a brutal childhood tragedy and awakening from a mysterious coma, Shinyeok Lee returns with the mind of a genius profiler and fifteen years’ worth of knowledge that no one can explain. Now, he reads the lies of the living and uncovers the truths of the dead, solving crimes no one else can. But every case brings him closer to the murderer who destroyed his family. Can Shinhyeok expose the ultimate villain, or will the darkness he studies consume him first?  (Source: WEBTOON)"
156763,Fatal Mistake,48,389,Drama|Romance,Boys' Love:20|Full Color:20|Yandere:20|Prostitution:20|Nakadashi:20|Rape:20|Anal Sex:20|Facial:20|Irrumatio:20|Fellatio:20|Primarily Adult Cast:20|Male Protagonist:20|Fingering:20|Criminal Organization:20|Gangs:20,,"Han Sung-Min, an escort who repeatedly fails to satisfy his clients is given a last chance to make a big score. But by some twist of fate, he mistakes the wrong man for his client and leads him to the hotel—only to discover that the man is actually a mob boss...  

(Source: Lezhin US)  

 Note:  
- Chapter count includes a prologue. 
- Part of Lezhin's Gwanggong Collection (광공단편선). A gwanggong (광공, hanja: 狂攻) character is obsessed with the object of their desire, similar to the Japanese ""yandere"". Scanlations have erroneously translated this to ""GwangGong Apartment/Industrial Complex"", which may have caused confusion."
164417,The Lovable Maid,51,389,Fantasy|Romance,Full Color:20|Heterosexual:20,,"Shunned by her noble father, and having gone mute after her mother’s death, Fey was just drifting through life until the empire invaded. Amidst the chaos, the terrifying Marquess Max Warren saves her life. Grateful, she enters his service as a maid. Despite the potential communication gap, the two have no problem understanding each other. Not so much for the other nobles though, who grow suspicious of their bond. Can this lovable maid prove them wrong and show that true charm goes beyond words?
  
(Source: Tapas)"
187765,True or False?,,389,Drama|Hentai,Full Color:20|Nudity:20|Long Strip:20,,Steamy stories that might be true...or totally fake. Hooking up with your married friend? A wild foursome out of nowhere? Who hasn’t fantasized about something a little out there? New episodes every day to tease your curiosity—until the big reveal. Can you tell what's fact and what's pure fantasy? Take your best guess...if you dare.  (Source: Lezhin US)
139134,W: Two Worlds,56,389,Drama|Romance|Supernatural,Female Protagonist:50|Full Color:20|Isekai:20|Heterosexual:20,,"Whatever she draws becomes reality. 
 
Yeonjoo, the daughter of a famous cartoonist, always dreamed of following in her father’s footsteps. However, her lack of drawing skills ultimately leads her to leave the world of comics behind — until she suddenly finds herself in her father’s cartoon universe... 
 
(Source: Manta)"
181726,Sini Naerin Topstar,57,389,Drama|Supernatural,Ghost:79|Full Color:60|Male Protagonist:60,,"Kang Yeon-U, who was born with a natural talent to become a shaman or entertainer, gains the ability to live longer after overcoming a near-death experience by resolving his grudge. After that, Yeon-U's life completely changes after meeting top star Kwon Seong-Hyeon while resolving a request...  (Source: Naver, translated)"
188627,Soulbound,,388,Fantasy|Mystery|Romance|Supernatural,Exorcism:79|Ghost:79|Primarily Teen Cast:79|Male Protagonist:79|Primarily Male Cast:79|School:79|Work:79|Full Color:73|Boys' Love:60|Mythology:60|Gore:40|Tragedy:40|Long Strip:20,Hwan-Yeong Gi,"Mu-Ryoung, a prodigy exorcist born into a famous family, begins taking small jobs in high school. But when he meets Hwan-Young, a classmate cursed with misfortune, their bond drags him into a dangerous exorcism unlike any other.  (Source: Manta)"
194657,First Time for Everything,,388,Fantasy|Romance,Full Color:20|Heterosexual:20|Long Strip:20|Pregnancy:20,,"Katelyn Grint has spent her whole life pining for a man who's in love with her best friend. But a chance encounter with Terius Hert, the no-nonsense and infuriatingly attractive commander of her brother's order of knights, turns her world upside down. What was supposed to be a one-time mistake quickly becomes something much more complicated... and permanent. Katelyn is about to discover that not everyone is who they appear to be—and that some firsts lead to the most unexpected beginnings.  (Source: Tapas)"
131139,Jilpunggwangnyong,56,388,Action|Adventure,Martial Arts:66|Full Color:60,,"Kang In-Young, betrayed by his friend and his lover, is framed for murder and is thrown into prison. There he meets a fellow prisoner, an old man who used to be a petty thief. Turns out he stole a secret martial art from JeonJin sect, and to escape their pursuit, he intentionally broke the law to enter the prison and spent 30 years honing the secret martial skills. Tragically the old man catches a plague-like disease and is going to die… but after observing Kang, he decides to make him his heir and gives him the secret martial arts. 10 years after the old man's death he fully masters the secret art…"
176645,Two Heretical Heroes,54,388,Action|Fantasy,Full Color:20|Long Strip:20,,"Ci Yunye is an unruly yet clever servant at the Gansu Xie Clan. Xie Xiufan, the eldest son, is the only one he respects and fears despite their differences. But when the clan head's new wife schemes to take over the house and harm their loved ones, the two set out to gain power and get revenge on her. As they strive to do so, they find themselves on the Heretical Path, away from orthodox martial arts. Their skills may be called evil and demonic, but Yunye and Xiufan will bring justice with them!  (Source: Tapas)"
